2.1,Gross Non-performing Advances Ratio(a),12.096532628420437,15.995378011166558,13.83228960910173,14.969413270365163,13.213267086522846,11.477198277700197,10.36929634050857,8.837716857691486,6.7219577305770315,6.734339665134789,8.908515226119674,10.38956841962892,7.922858783627455,6.776197102412257,6.398007691393507,9.257924176234996,9.518759835174082,6.442631857166482,4.507576450110673,4.277363783085347,4.761164970002863,5.544547924144031,6.759217450024763,6.4670361539947265,9.010405539774737,7.828650195221898,6.465849243689522
2.2,Net Non-performing Advances Ratio(b),10.236735001030373,13.901892732065365,11.468392745081925,11.88679404231206,9.381172746330371,7.4102452184329,6.73616201508448,6.956196023467738,5.504104298923121,5.616421095924048,7.6205076566124825,8.923198250726221,5.758136731520478,5.141354787899278,5.044911682253499,7.789808843656042,8.209197038652269,5.626443713344759,3.611070612065785,3.394205683075656,3.646877804878819,3.876505942107326,4.770493604959744,4.50966964373369,6.841085994242928,5.494688024100208,4.141228093556712
2.3,Specific Provisions to Net Non-performing Loans Ratio,17.127979998541726,15.201337421911774,19.303501892773056,23.370828123763424,32.004241659989965,38.27104680888616,37.56807007365927,22.88134189680991,19.172833512810225,17.588091301111344,15.650835162854063,15.496668327334055,28.991878914345126,25.433897825154183,22.272327974053507,17.197591645604486,14.98810718760138,13.423836229985348,20.633973302428252,21.372685387374062,24.289473803673307,31.297618067083626,30.896303987420982,31.696219719170344,25.8437049395216,31.546465285218456,37.505481867935075

3,Profitability,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,Return on Assets (ROA) Before Tax,2.0006636313674457,2.0167342000608444,1.7911947248624909,1.5914888472303756,2.3984036520701526,3.102046334050337,2.7207887761837855,2.506828304447478,2.012184244897082,1.72118063283573,1.434798508722807,2.426111147978586,3.76438922141499,2.4701188945708434,1.8270949868671564,1.0267989973901381,1.6857978905762092,1.634340599509071,1.477995980058943,1.4743004187521118,0.8245706121022951,0.8156312973145193,1.3405220983450519,2.032954988732599,1.763909572757984,1.637641638615981,1.7125546191840664
3.2,Return on Assets (ROA) After Tax,1.3198600277558612,1.4383929107741151,1.227924951058561,1.067997635915276,1.7191855216903345,2.505424941105815,2.0080741987097954,1.5817747795725752,1.1372386630539035,0.9347158263776775,0.6122102304080156,1.3629485210605712,2.587753637011123,1.7236913563991956,1.3069208233458107,0.7519483560997909,1.157602646086496,1.0994330951181206,1.0113809677603214,1.008616695094958,0.45027693559452286,0.4184828717836055,0.9010240749867483,1.2806719196974918,1.3905859655571182,1.2465482139645105,1.3086337458044301
3.3,Return on Equity (ROE),14.240636521489305,15.452148098353117,12.922407142054523,10.910332645532037,16.773076771051485,22.874573498301153,17.70539361261067,15.335511823149039,11.71332612807242,10.042367538434737,6.900186576538076,15.120108713432415,27.063614235224286,17.417806276059235,13.550703191908534,8.595527704825045,15.143874666773213,20.271713475026797,18.3402149276063,19.199338078449543,7.724973757962944,6.789422117100763,16.690760504520146,23.34259787583021,24.698537974746934,21.32064070609725,21.54165744912458
3.4,Efficiency Ratio,45.80110589712814,45.919999561855256,54.956554376417074,53.352378785762234,46.40078599304202,43.05590157408887,44.78558057081049,54.53117749614859,44.68915312777364,47.64541466661685,51.04646487675497,40.79689808645152,30.1452840149136,41.93153223510942,49.90729267776958,60.05625208762647,49.85733352009415,50.22730356070652,51.50395314756183,49.28443963817253,63.78760489580382,60.13967009325476,52.00878529368247,44.84797718956384,47.4575267930954,48.98239055906735,47.319307859912705
3.5,Staff Cost to Operating Expenses,46.238450364263414,43.583505677883295,42.00606984362014,46.030018895159955,42.53648167027719,43.55213799792712,45.96766556276019,38.28101757324088,53.10327215440026,54.9427883999352,53.43574681057751,53.816307786527695,49.46137851340014,51.539200829141116,52.80373071018653,53.95653486031321,47.29546004204469,52.100235659313185,51.14217983686815,54.31376247666947,54.19919189636663,55.37852302888009,55.00691103141696,56.89190802828675,56.846176766660825,56.39520613868455,55.67761172255167
3.6,Interest Margin,3.018462986673468,3.1809222984404,3.3013518474349626,2.9239141928488936,3.5365673483463382,4.831297361905987,4.627822866823352,4.117007894483312,4.16675318939348,3.5022476913328195,2.872364886015815,3.3939366134984468,4.113093233575182,3.988001564919197,3.2955472583411485,2.194834870022112,3.1293053083335116,3.8291703118276907,3.526678098356345,3.202713766646016,3.202388219301538,3.446655478665723,3.387068355116643,4.4922549018199085,4.260844662934807,4.166603529417939,4.113077852745911

4,Liquidity Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,Liquid Assets Ratio(e),33.18913404267241,39.74353211091064,22.294353940849874,37.188804755930136,31.69489853170661,60.31574737357425,69.36297652904273,69.43169040633695,63.60092824965149,60.98200135652091,61.85396440299468,71.05270789598683,74.28588000580035,65.36296126343498,61.403188101189656,80.28393208722615,77.70083042542308,68.50286878076061,61.362572215505736,61.57352411939987,47.65147333751834,53.095996530837255,60.384730202603635,59.60709633295663,59.446609467992296,55.63146177105012,52.81538912338998
4.2,Credit to Deposit Ratio,64.5567802652777,69.34571816687122,68.66778127976677,61.509929100903825,54.13384901828178,52.30696105777447,52.53250811569601,43.776583273731326,53.531472476306874,58.90353308537952,56.04154681155953,49.731098660135224,48.81364547311829,52.94789275728642,56.489462823594714,56.25143522572914,62.0950458893557,59.79950406346729,63.01869649944262,65.6396129213001,65.69265452765742,59.49425712249759,52.57772620485244,53.30808803615861,51.28590243099429,51.854045673032154,52.48782271267886


,* Provisional Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(a) Net of interest in suspense.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b) Net of interest in suspense and specific loan loss provisions.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(c) Estimated in terms of Capital Adequacy Requirement.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(d) Capital funds reported in the balance sheet.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(e) Estimated in terms of statutory liquid assets requirement.,,,,,,,,,,,,,,,,,,,,,,,,,,,

